Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
5/25/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",84,TRUE,
5/25/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",84,TRUE,
5/25/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,173,TRUE,
5/26/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
5/26/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,0,TRUE,
5/26/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
5/26/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
5/26/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
5/26/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,514,TRUE,
5/26/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,21,TRUE,
5/27/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
5/27/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
5/27/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
5/27/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
5/27/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,267,TRUE,
5/27/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,2332,TRUE,
5/27/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
5/27/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
5/27/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,308,TRUE,
5/28/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,60,TRUE,
5/28/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,44,TRUE,
5/28/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,45,TRUE,
5/29/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
5/29/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,50,TRUE,
5/29/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,56,TRUE,
6/1/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,0,TRUE,
6/1/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",0,TRUE,
6/1/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",0,TRUE,
6/1/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
6/1/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,437,TRUE,
6/2/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
6/2/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
6/2/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,487,TRUE,
6/2/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,226,TRUE,
6/2/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,0,TRUE,
6/2/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,180,TRUE,
6/3/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,220,TRUE,
6/3/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,263,TRUE,
6/3/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,196,TRUE,
6/3/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,110,TRUE,
6/3/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,417,TRUE,
6/3/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,763,TRUE,
6/3/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,263,TRUE,
6/4/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",25,TRUE,
6/4/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",25,TRUE,
6/4/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",417,TRUE,
6/4/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",417,TRUE,
6/4/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",417,TRUE,
6/4/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
6/5/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,109,TRUE,
6/5/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
6/6/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
6/6/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,19,TRUE,
6/7/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,56,TRUE,
6/7/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
6/7/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,35,TRUE,
6/8/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,29,TRUE,
6/8/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,456,TRUE,
6/8/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,0,TRUE,
6/9/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
6/9/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,112,TRUE,
6/9/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,143,TRUE,
6/9/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",0,TRUE,
6/9/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",0,TRUE,
6/9/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,88,TRUE,
6/9/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,128,TRUE,
6/10/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",40,TRUE,
6/10/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",40,TRUE,
6/10/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
6/10/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
6/10/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
6/10/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
6/10/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,299,TRUE,
6/10/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE,
6/10/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,184,TRUE,
6/10/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,399,TRUE,
6/10/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
6/10/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,29,TRUE,
6/10/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,0,TRUE,
6/11/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,157,TRUE,
6/11/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,567,TRUE,
6/11/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,246,TRUE,
6/12/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
6/12/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
6/14/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,369,TRUE,
6/14/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,0,TRUE,
6/14/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
6/15/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,0,TRUE,
6/15/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,0,TRUE,
6/15/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
6/15/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,153,TRUE,
6/15/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",0,TRUE,
6/15/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",0,TRUE,
6/15/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,94,TRUE,
6/15/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,65,TRUE,
6/16/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",196,TRUE,
6/16/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",196,TRUE,
6/16/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
6/16/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
6/16/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
6/16/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,73,TRUE,
6/16/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,168,TRUE,
6/17/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
6/17/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
6/17/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
6/17/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,94,TRUE,
6/17/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,81,TRUE,
6/17/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,46,TRUE,
6/17/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
6/17/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,0,TRUE,
6/17/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,29,TRUE,
6/18/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,0,TRUE,
6/18/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
6/18/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
6/18/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
6/18/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
6/19/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,0,TRUE,
6/21/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,0,TRUE,
6/21/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,80,TRUE,
6/21/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,304,TRUE,
6/21/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
6/21/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
6/21/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,90,TRUE,
6/22/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",0,TRUE,
6/22/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",0,TRUE,
6/22/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
6/22/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
6/22/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
6/22/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,0,TRUE,
6/22/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",30,TRUE,
6/22/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",30,TRUE,
6/22/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,50,TRUE,
6/23/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
6/23/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,135,TRUE,
6/23/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE,
6/23/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
6/23/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
6/23/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
6/23/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,129,TRUE,
6/23/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,24,TRUE,
6/23/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
6/23/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,0,TRUE,
6/24/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
6/24/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,0,TRUE,
6/24/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
6/24/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,0,TRUE,
6/27/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,142,TRUE,
6/27/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
6/27/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,0,TRUE,
6/28/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,0,TRUE,
6/28/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",0,TRUE,
6/28/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",0,TRUE,
6/28/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
6/28/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
6/28/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
6/28/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,0,TRUE,
6/28/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,66,TRUE,
6/28/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,0,TRUE,
6/28/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,287,TRUE,
6/28/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,0,TRUE,
6/28/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
6/29/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",137,TRUE,
6/29/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",137,TRUE,
6/29/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
6/29/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,0,TRUE,
6/29/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,38,TRUE,
6/30/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
6/30/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
6/30/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,0,TRUE,
6/30/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,23,TRUE,
7/1/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
7/1/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,0,TRUE,
7/1/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE,
7/1/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,0,TRUE,
7/1/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,0,TRUE,
7/1/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,0,TRUE,
7/2/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
7/2/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,172,TRUE,
7/2/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,0,TRUE,
7/2/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
7/5/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,0,TRUE,
7/5/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",0,TRUE,
7/5/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",0,TRUE,
7/5/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
7/5/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
7/5/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
7/5/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
7/5/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
7/5/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
7/5/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE,
7/6/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,174,TRUE,
7/6/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
7/6/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,0,TRUE,
7/7/2020,1034,Feerwerd,227917,590220,9892TC,VR01,Groningen,1,0,TRUE,
7/7/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,0,TRUE,
7/7/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE,
7/7/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,0,TRUE,
7/7/2020,13033,Leiden Zuid-west,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",0,TRUE,
7/7/2020,13033,Leiden Zuid-west,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",0,TRUE,
7/7/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,138,TRUE,
7/7/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
7/7/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,0,TRUE,
7/8/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,156,TRUE,
7/8/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,100,TRUE,
7/8/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
7/8/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,0,TRUE,
7/8/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",0,TRUE,
7/8/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",0,TRUE,
7/8/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,0,TRUE,
7/8/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,0,TRUE,
7/8/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,0,TRUE,
7/8/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,0,TRUE,
7/9/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
7/9/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
7/9/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
7/9/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
7/9/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
7/10/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",0,TRUE,
7/10/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",0,TRUE,
7/11/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
7/12/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,0,TRUE,
7/12/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE,
7/12/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,0,TRUE,
7/12/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,0,TRUE,
7/13/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,78,TRUE,
7/13/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,50,TRUE,
7/13/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,0,TRUE,
7/13/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,0,TRUE,
7/13/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,172,TRUE,
7/13/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,120,TRUE,
7/13/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
7/13/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,199,TRUE,
7/14/2020,27008,'s Hertogenbosch,147493,415446,5221CD,VR21,Brabant-Noord,1,0,TRUE,
7/14/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,0,TRUE,
7/14/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,0,TRUE,
7/14/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,98,TRUE,
7/14/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,0,TRUE,
7/15/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",0,TRUE,
7/15/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",0,TRUE,
7/15/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",0,TRUE,
7/15/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",0,TRUE,
7/15/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",0,TRUE,
7/15/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,0,TRUE,
7/15/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",0,TRUE,
7/15/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",0,TRUE,
7/15/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,0,TRUE,
7/15/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,0,TRUE,
7/15/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,0,TRUE,
7/15/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,0,TRUE,
7/16/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,0,TRUE,
7/16/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,0,TRUE,
7/16/2020,13033,Leiden Zuid-west,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",260,TRUE,
7/16/2020,13033,Leiden Zuid-west,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",260,TRUE,
7/16/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,0,TRUE,
7/17/2020,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,0,TRUE,
7/17/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,0,TRUE,
7/18/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,141,TRUE,
7/18/2020,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",25,TRUE,
7/18/2020,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",25,TRUE,
7/18/2020,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,0,TRUE,
7/18/2020,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,0,TRUE,
7/18/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,187,TRUE,
7/18/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268",0,TRUE,
7/18/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014732",0,TRUE,
7/19/2020,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,136,TRUE,
7/19/2020,29003,Land van Cuijk,189957,411781,5443PL,VR21,Brabant-Noord,1,0,TRUE,
7/19/2020,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,391,TRUE,
7/19/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,0,TRUE,
